,num_cp,dim_cp_1,dim_cp_2,dim_cp_3,dim_cp_4,dim_cp_5,dim_cp_6,dim_cp_7,dim_cp_8,dim_cp_9,dim_cp_10,dim_cp_11,dim_cp_12,dim_cp_13,dim_cp_14,dim_cp_15
7001,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0
7322,4,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0
2048,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
5997,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
6600,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
5264,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4178,8,1,1,1,1,2,2,3,3,0,0,0,0,0,0,0
4809,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
2724,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
7094,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
1460,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
5989,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
1668,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2756,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
2000,8,1,1,1,1,2,2,3,3,0,0,0,0,0,0,0
4571,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
4613,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
404,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
384,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
7048,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
2152,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
1633,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
7188,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0
5580,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
4784,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
3925,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
5336,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
4158,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
4948,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
5898,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
7114,5,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0
5358,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
223,11,1,1,1,1,1,1,1,2,2,3,3,0,0,0,0
2193,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
3136,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
4469,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1824,8,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0
7207,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
5124,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
4972,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
797,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
2871,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
9,15,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
6593,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
1944,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
1838,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
4804,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
255,11,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0
5713,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
4485,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
7072,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
1581,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2956,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
924,9,1,1,1,1,1,1,3,3,3,0,0,0,0,0,0
7545,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
6955,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
2508,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
6132,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
5024,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
5320,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
6645,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
6042,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
3775,8,1,1,1,1,2,2,3,3,0,0,0,0,0,0,0
4835,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
4136,8,1,1,1,1,2,2,3,3,0,0,0,0,0,0,0
4964,6,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0
2779,9,1,1,1,1,1,1,2,2,4,0,0,0,0,0,0
539,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
2745,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
7055,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
7167,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
6819,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
5467,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1145,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
5127,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
4468,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
667,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
3019,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
357,12,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0
5063,7,1,1,1,1,2,2,5,0,0,0,0,0,0,0,0
2831,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
2783,7,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0
1353,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
5131,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
470,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
2703,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
3330,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
3637,7,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0
1396,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
3584,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
7042,4,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0
5262,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
5645,5,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0
3376,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
1256,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
6190,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0
3512,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
5651,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
5778,5,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1250,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
5795,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
5348,6,1,1,2,2,3,3,0,0,0,0,0,0,0,0,0
7534,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4298,7,1,1,1,1,1,2,4,0,0,0,0,0,0,0,0
3284,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
2933,7,1,1,2,2,2,2,3,0,0,0,0,0,0,0,0
4175,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
5268,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
4910,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
1852,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
6316,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6815,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
7404,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0
7632,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0
2105,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
133,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
5236,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
5029,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
928,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
823,10,1,1,1,1,1,1,2,2,3,3,0,0,0,0,0
7131,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
1531,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
1214,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
504,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
4285,7,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0
6491,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0
1996,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
6530,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
3072,8,1,1,1,1,2,2,2,4,0,0,0,0,0,0,0
1958,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1384,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
894,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
4924,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
455,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
6619,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
5779,5,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0
7265,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3709,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
7238,4,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0
4849,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
4748,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
4268,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
3522,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
4134,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
3602,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
7666,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
713,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
4186,10,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0
2214,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
5301,5,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0
2923,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
7111,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
1810,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
3486,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
3141,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
1827,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1155,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
1324,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
4312,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
510,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
1680,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
499,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
7117,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
1856,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1388,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
5615,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
3719,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
2386,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
5541,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
3236,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6172,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
1540,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
1217,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
2681,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
7670,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2993,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
5512,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
6313,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
1191,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
5772,5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5293,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
1542,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
3301,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
3324,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
7056,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
2539,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
953,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
6731,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
4846,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
6801,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0
4330,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
732,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
7839,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1156,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
7264,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
3294,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
6541,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
2982,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
5305,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
5161,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
2156,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
1062,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2616,9,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0
1167,9,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0
3222,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
3636,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
5588,6,1,1,2,2,3,3,0,0,0,0,0,0,0,0,0
2938,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
7091,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0
4491,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
3140,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
4980,5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
143,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
7773,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0
3577,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
4946,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
2782,7,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0
717,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
1819,8,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0
2502,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
4360,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
4171,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
6588,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
395,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
5731,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
6320,7,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0
7579,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
4492,7,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0
1365,10,1,1,1,1,1,1,2,2,2,4,0,0,0,0,0
7151,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
5999,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
595,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
6205,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
3952,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
5392,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
5917,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
4968,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
2914,8,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0
7729,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0
2326,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
5644,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
3766,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
3440,7,1,1,2,2,2,2,3,0,0,0,0,0,0,0,0
3851,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
4132,7,1,1,2,2,2,2,3,0,0,0,0,0,0,0,0
6806,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
7194,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,8,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0
7235,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
5073,6,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0
1571,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
4079,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
1122,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
2786,8,1,1,1,1,1,1,2,3,0,0,0,0,0,0,0
6335,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
2967,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
2504,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
5988,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
3465,8,1,1,1,1,2,2,2,4,0,0,0,0,0,0,0
675,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
2808,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
3348,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
728,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
412,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
3146,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
1516,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
5745,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
825,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
3267,7,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0
3974,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
616,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
114,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
417,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
3069,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
1625,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
7113,5,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0
6748,5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
7768,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
2896,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
7325,5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
2082,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
753,10,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0
2546,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
3969,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
3373,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
5726,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
4107,6,1,1,2,2,3,3,0,0,0,0,0,0,0,0,0
2444,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
4380,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
1066,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3913,7,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0
5287,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
5536,6,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0
5387,6,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0
5732,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
3498,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
2738,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
5052,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
4000,7,1,1,1,1,2,3,3,0,0,0,0,0,0,0,0
1568,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
2427,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
3746,8,1,1,1,1,1,2,3,4,0,0,0,0,0,0,0
6833,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
7268,5,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
1687,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
851,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
3546,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
6303,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
895,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
4592,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
6401,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
5878,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
335,11,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0
2839,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
3087,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
4611,7,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0
1348,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
1015,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
2816,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
1631,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
2489,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
3730,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6905,6,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0
3251,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
7262,8,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0
5877,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
6665,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
5881,5,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
2070,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
4452,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
7656,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0
5408,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
1635,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
4646,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6484,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
2479,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
6617,6,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0
2265,9,1,1,1,1,1,1,2,2,4,0,0,0,0,0,0
2959,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
5323,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
7412,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0
3059,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
5053,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
5869,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
2141,8,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0
5104,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3118,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
5188,7,1,1,1,1,1,2,4,0,0,0,0,0,0,0,0
7403,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
4045,7,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0
3356,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2744,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
5092,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
3506,6,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0
1679,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
4249,6,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0
3147,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
2294,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
7004,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
6933,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
580,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
1470,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
4799,7,1,1,1,1,2,3,3,0,0,0,0,0,0,0,0
4070,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
5308,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
3343,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
4992,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
4583,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
3672,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
559,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
5237,5,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0
5215,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
2849,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
512,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
4729,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1081,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
1664,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
1012,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
1931,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
1150,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2838,9,1,1,1,1,1,2,2,3,3,0,0,0,0,0,0
5949,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
116,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
740,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
7530,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0
6070,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
5177,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
3675,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
5906,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
830,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
119,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
4752,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
7485,5,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
7427,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7755,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0
635,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
